nom,prix,ancien_prix,remise_pct,url,image_url,site,categorie,date_scraping,en_promotion,gamme_prix,product_id
SALIDOR Matelas Energia (140x190 cm) - En mousse haute qualité,2205.0,2940.0,25.0,https://www.jumia.ma/salidor-matelas-energia-140x190-cm-en-mousse-haute-qualite-67644464.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/444676/1.jpg?4973,jumia,Chambre Adulte,2026-06-11 18:51:13,True,Milieu (1500-4000),jumia_3441
Élégantes moustiquaires à dôme suspendu pour l'été Polyester moustiquaires Pour lit,329.0,,0.0,https://www.jumia.ma/generic-elegantes-moustiquaires-a-dome-suspendu-pour-lete-polyester-moustiquaires-pour-lit-27411025.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/011472/1.jpg?3130,jumia,Chambre Adulte,2026-06-11 18:52:21,False,Entrée (<500),jumia_3453
Afer 1 Table de chevet moderne et minimaliste,899.0,,0.0,https://www.jumia.ma/afer-1-table-de-chevet-moderne-et-minimaliste-40819274.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/47/291804/1.jpg?9508,jumia,Chambre Adulte,2026-06-11 18:51:46,False,Économique (500-1500),jumia_3459
Kitea TABLE DE CHEVET VELATA 1TIROIR Et 1NICHE - Chêne / Gris,999.0,1290.0,23.0,https://www.jumia.ma/kitea-table-de-chevet-velata-1tiroir-et-1niche-chene-gris-65676405.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/467656/1.jpg?7886,jumia,Chambre Adulte,2026-06-11 18:51:46,True,Économique (500-1500),jumia_3469
Kitea Commode SPOSAMI Avec 4 Tiroirs - Blanc / Chêne,2595.0,3250.0,20.0,https://www.jumia.ma/kitea-commode-sposami-avec-4-tiroirs-blanc-chene-67009395.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/390076/1.jpg?7594,jumia,Chambre Adulte,2026-06-11 18:52:00,True,Milieu (1500-4000),jumia_3500
table de chevet moderne 55*35*30 cm Table de nuit,332.1,600.0,45.0,https://www.jumia.ma/generic-table-de-chevet-moderne-553530-cm-table-de-nuit-67344948.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/944376/1.jpg?2217,jumia,Chambre Adulte,2026-06-11 18:50:40,True,Entrée (<500),jumia_3504
SALIDOR Matelas Energia (160x200 cm) - En mousse haute qualité,2910.0,3880.0,25.0,https://www.jumia.ma/salidor-matelas-energia-160x200-cm-en-mousse-haute-qualite-67644466.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/444676/1.jpg?4975,jumia,Chambre Adulte,2026-06-11 18:50:59,True,Milieu (1500-4000),jumia_3505
Table de nuit Table de chevet élégante et pratique 55*44*35 cm,649.0,800.0,19.0,https://www.jumia.ma/generic-table-de-nuit-table-de-chevet-elegante-et-pratique-554435-cm-67751471.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/415776/1.jpg?2484,jumia,Chambre Adulte,2026-06-11 18:52:11,True,Économique (500-1500),jumia_3509
Table de chevet Table de nuit 38*30*30 cm,485.1,700.0,31.0,https://www.jumia.ma/table-de-chevet-table-de-nuit-383030-cm-generic-mpg1621048.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/911976/1.jpg?0005,jumia,Chambre Adulte,2026-06-11 18:52:00,True,Entrée (<500),jumia_3513
Kitea Lit Adulte STELAR 140x190cm Avec Sommier - Oak,4990.0,,0.0,https://www.jumia.ma/kitea-lit-adulte-stelar-140x190cm-avec-sommier-oak-65995144.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/159956/1.jpg?7545,jumia,Chambre Adulte,2026-06-11 18:50:59,False,Premium (4000-10k),jumia_3525
Dansmamaison.ma BRUNA Table de Chevet Gris,850.0,,0.0,https://www.jumia.ma/dansmamaison.ma-bruna-table-de-chevet-gris-67675231.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/13/257676/1.jpg?0881,jumia,Chambre Adulte,2026-06-11 18:52:11,False,Économique (500-1500),jumia_3527
Kitea TABLE DE CHEVET MERKUR - Blanc / Chêne,1195.0,1990.0,40.0,https://www.jumia.ma/kitea-table-de-chevet-merkur-blanc-chene-67053817.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/71/835076/1.jpg?0244,jumia,Chambre Adulte,2026-06-11 18:52:07,True,Économique (500-1500),jumia_3528
Chevet avec petit panier de rangement / Table basse de salon,399.0,,0.0,https://www.jumia.ma/generic-chevet-avec-petit-panier-de-rangement-table-basse-de-salon-67208028.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/080276/1.jpg?1290,jumia,Chambre Adulte,2026-06-11 18:50:59,False,Entrée (<500),jumia_3529
Table Basse en Forme de C – Compacte & Élégante pour Salon et Chambre,149.0,499.0,70.0,https://www.jumia.ma/generic-table-basse-en-forme-de-c-compacte-elegante-pour-salon-et-chambre-67307245.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/270376/1.jpg?1902,jumia,Chambre Adulte,2026-06-11 18:51:46,True,Entrée (<500),jumia_3534
"Armoire de chevet beige moderne pour chambre à coucher, salon, 40 x 34 x 59 cm, table de nuit en bois MDF",584.1,800.0,27.0,https://www.jumia.ma/generic-armoire-de-chevet-beige-moderne-pour-chambre-a-coucher-salon-40-x-34-x-59-cm-table-de-nuit-en-bois-mdf-67751660.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/615776/1.jpg?2460,jumia,Chambre Adulte,2026-06-11 18:50:40,True,Économique (500-1500),jumia_3542
Table de chevet,199.0,499.0,60.0,https://www.jumia.ma/generic-table-de-chevet-65994252.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/249956/1.jpg?1192,jumia,Chambre Adulte,2026-06-11 18:50:59,True,Entrée (<500),jumia_3555
"table de nuit en bois , armoire de chevet blanc 50*35*40 cm",659.0,1000.0,34.0,https://www.jumia.ma/generic-table-de-nuit-en-bois-armoire-de-chevet-blanc-503540-cm-67765548.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/556776/1.jpg?2590,jumia,Chambre Adulte,2026-06-11 18:51:22,True,Économique (500-1500),jumia_3560
Kitea Commode COSTA Avec 4 Tiroirs - Marron,4790.0,,0.0,https://www.jumia.ma/kitea-commode-costa-avec-4-tiroirs-marron-63343605.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/634336/1.jpg?9767,jumia,Chambre Adulte,2026-06-11 18:51:46,False,Premium (4000-10k),jumia_3562
Kitea Table De Chevet VERTIGO 1 Tiroir - Chêne Gris / Blanc,1890.0,,0.0,https://www.jumia.ma/kitea-table-de-chevet-vertigo-1-tiroir-chene-gris-blanc-62107376.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/67/370126/1.jpg?9527,jumia,Chambre Adulte,2026-06-11 18:52:00,False,Milieu (1500-4000),jumia_3570
Table de chevet Table de nuit 40*32*30 cm,413.1,650.0,36.0,https://www.jumia.ma/generic-table-de-chevet-table-de-nuit-403230-cm-67805176.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/67/150876/1.jpg?9640,jumia,Chambre Adulte,2026-06-11 18:52:07,True,Entrée (<500),jumia_3571
Table d'appoint en mdf noir et beige - 60 x 40 x 20 cm,323.1,500.0,35.0,https://www.jumia.ma/generic-table-dappoint-en-mdf-noir-et-beige-60-x-40-x-20-cm-67232659.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/623276/1.jpg?2812,jumia,Chambre Adulte,2026-06-11 18:50:50,True,Entrée (<500),jumia_3572
"Afer Meuble tv / Banc tv (blanc mat / chêne sonoma, 140 cm)",1079.1,1599.0,33.0,https://www.jumia.ma/generic-afer-meuble-tv-banc-tv-blanc-mat-chene-sonoma-140-cm-65778665.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/687756/1.jpg?6621,jumia,Chambre Adulte,2026-06-11 18:51:13,True,Économique (500-1500),jumia_3594
SALIDOR Matelas Orthodorsal (100x190 cm) - En ressort  et mousse haute qualité,1679.25,2239.0,25.0,https://www.jumia.ma/salidor-matelas-orthodorsal-100x190-cm-en-ressort-et-mousse-haute-qualite-67644485.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/444676/1.jpg?4989,jumia,Chambre Adulte,2026-06-11 18:50:50,True,Milieu (1500-4000),jumia_3611
Kitea Lit Mi Piace 90X200Cm Avec Planche Sommier Et 2 Tiroirs - Gris / Blanc,3490.0,3990.0,13.0,https://www.jumia.ma/kitea-lit-mi-piace-90x200cm-avec-planche-sommier-et-2-tiroirs-gris-blanc-67584000.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/048576/1.jpg?2239,jumia,Chambre Adulte,2026-06-11 18:51:22,True,Milieu (1500-4000),jumia_3616
"Kitea Table de chevet NAIA - 1 tiroir + 1 niche - 40,4 x 40 x 49,5 cm - Beige",545.0,,0.0,https://www.jumia.ma/kitea-table-de-chevet-naia-1-tiroir-1-niche-404-x-40-x-495-cm-beige-67990334.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/309976/1.jpg?2751,jumia,Chambre Adulte,2026-06-11 18:52:00,False,Économique (500-1500),jumia_3625
Kitea Commode LAFABRICA - Beige / Gris,2990.0,3190.0,6.0,https://www.jumia.ma/kitea-commode-lafabrica-beige-gris-65702951.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/920756/1.jpg?8261,jumia,Chambre Adulte,2026-06-11 18:51:52,True,Milieu (1500-4000),jumia_3639
Kitea Commode Orsa 3 Tiroirs - Blanc,1699.0,,0.0,https://www.jumia.ma/kitea-commode-orsa-3-tiroirs-blanc-66402678.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/620466/1.jpg?3744,jumia,Chambre Adulte,2026-06-11 18:50:59,False,Milieu (1500-4000),jumia_3652
Table d'appoint - FineBuy Table d'appoint en Bois Design 45x40x54 cm,593.1,1000.0,41.0,https://www.jumia.ma/generic-table-dappoint-finebuy-table-dappoint-en-bois-design-45x40x54-cm-67330605.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/603376/1.jpg?0386,jumia,Chambre Adulte,2026-06-11 18:51:39,True,Économique (500-1500),jumia_3659
Armoire Murale avec Tiroir Rangement noir,449.1,790.0,43.0,https://www.jumia.ma/generic-armoire-murale-avec-tiroir-rangement-noir-67195097.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/059176/1.jpg?3215,jumia,Chambre Adulte,2026-06-11 18:52:11,True,Entrée (<500),jumia_3662
table de chevet moderne 50*40*30 cm,404.1,800.0,50.0,https://www.jumia.ma/generic-table-de-chevet-moderne-504030-cm-67366903.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/30/966376/1.jpg?7952,jumia,Chambre Adulte,2026-06-11 18:52:00,True,Entrée (<500),jumia_3666
Kitea ARMOIRE RICKO 2 PORTES + 2 TIROIRS - Chêne / Blanc,3990.0,,0.0,https://www.jumia.ma/kitea-armoire-ricko-2-portes-2-tiroirs-chene-blanc-66901681.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/610966/1.jpg?5946,jumia,Chambre Adulte,2026-06-11 18:51:22,False,Milieu (1500-4000),jumia_3688
Kitea Lit VERTIGO 140x190cm Avec Led - Chêne Gris / Blanc,4790.0,,0.0,https://www.jumia.ma/kitea-lit-vertigo-140x190cm-avec-led-chene-gris-blanc-63344452.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/444336/1.jpg?9224,jumia,Chambre Adulte,2026-06-11 18:51:30,False,Premium (4000-10k),jumia_3704
Armoire Bricolage Non-tissé pli Portable armoire de rangement multifonction anti-poussière étanche,359.0,,0.0,https://www.jumia.ma/generic-armoire-bricolage-non-tisse-pli-portable-armoire-de-rangement-multifonction-anti-poussiere-etanche-63966119.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/91/166936/1.jpg?3086,jumia,Chambre Adulte,2026-06-11 18:51:13,False,Entrée (<500),jumia_3721
"Kitea Meuble Multifonction Focus 2 Portes – Chêne – 69,2×34,6×170,4cm",1295.0,,0.0,https://www.jumia.ma/kitea-meuble-multifonction-focus-2-portes-chene-6923461704cm-67990338.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/309976/1.jpg?2754,jumia,Chambre Adulte,2026-06-11 18:52:17,False,Économique (500-1500),jumia_3723
4 pièces barre de plan de travail réglable meubles jambes lit pied robuste armoire Table pieds en acier inoxydable 8 cm,89.0,,0.0,https://www.jumia.ma/generic-4-pieces-barre-de-plan-de-travail-reglable-meubles-jambes-lit-pied-robuste-armoire-table-pieds-en-acier-inoxydable-8-cm-34185296.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/258143/1.jpg?6684,jumia,Chambre Adulte,2026-06-11 18:51:22,False,Entrée (<500),jumia_3732
SALIDOR Matelas Dorsotopia (160x200 cm) -  En ressort  et mousse haute qualité,3153.0,4204.0,25.0,https://www.jumia.ma/salidor-matelas-dorsotopia-160x200-cm-en-ressort-et-mousse-haute-qualite-67644482.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/28/444676/1.jpg?4987,jumia,Chambre Adulte,2026-06-11 18:50:40,True,Milieu (1500-4000),jumia_3741
Table de chevet flottante Blanc 42.5*36*33 cm,503.1,750.0,33.0,https://www.jumia.ma/generic-table-de-chevet-flottante-blanc-42.53633-cm-67250238.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/205276/1.jpg?8535,jumia,Chambre Adulte,2026-06-11 18:52:07,True,Économique (500-1500),jumia_3742
Kitea Commode Basalto - Blanc / Marron,1995.0,5790.0,66.0,https://www.jumia.ma/kitea-commode-basalto-blanc-marron-67524588.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/542576/1.jpg?7703,jumia,Chambre Adulte,2026-06-11 18:51:52,True,Milieu (1500-4000),jumia_3744
meuble de chambre chêne sonoma,1699.0,1899.0,11.0,https://www.jumia.ma/generic-meuble-de-chambre-chene-sonoma-64626906.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/60/962646/1.jpg?9615,jumia,Chambre Adulte,2026-06-11 18:51:30,True,Milieu (1500-4000),jumia_3746
Table de chevet beige avec 2 tiroirs,692.1,900.0,23.0,https://www.jumia.ma/generic-table-de-chevet-beige-avec-2-tiroirs-67271465.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/417276/1.jpg?0495,jumia,Chambre Adulte,2026-06-11 18:51:30,True,Économique (500-1500),jumia_3749
SALIDOR Matelas Energia( 140x200cm) - En mousse haute qualité,2334.75,3113.0,25.0,https://www.jumia.ma/salidor-matelas-energia-140x200cm-en-mousse-haute-qualite-67644502.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/20/544676/1.jpg?5004,jumia,Chambre Adulte,2026-06-11 18:51:39,True,Milieu (1500-4000),jumia_3752
Mini commode pour bébé,300.0,,0.0,https://www.jumia.ma/generic-mini-commode-pour-bebe-65778776.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/67/787756/1.jpg?6650,jumia,Chambre Adulte,2026-06-11 18:51:52,False,Entrée (<500),jumia_3783
Table de chevet flottante faite à la main en noyer massif,359.0,550.0,35.0,https://www.jumia.ma/generic-table-de-chevet-flottante-faite-a-la-main-en-noyer-massif-52578986.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/987525/1.jpg?1259,jumia,Chambre Adulte,2026-06-11 18:51:46,True,Entrée (<500),jumia_3832
Kitea Pack Lit Anis 140X190 Sommier + Matelas + 2 Tablettes Suspendues - Chêne / Blanc,5990.0,,0.0,https://www.jumia.ma/kitea-pack-lit-anis-140x190-sommier-matelas-2-tablettes-suspendues-chene-blanc-67844321.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/12/344876/1.jpg?4166,jumia,Chambre Adulte,2026-06-11 18:50:59,False,Premium (4000-10k),jumia_3838
Kitea TABLE DE CHEVET BALDER 1TIROIR ET 1NICHE - Chêne / Blanc,650.0,,0.0,https://www.jumia.ma/kitea-table-de-chevet-balder-1tiroir-et-1niche-chene-blanc-65937402.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/20/473956/1.jpg?6954,jumia,Chambre Adulte,2026-06-11 18:52:07,False,Économique (500-1500),jumia_3849
Table de chevet Table de nuit 38*28*26 cm,494.1,750.0,34.0,https://www.jumia.ma/generic-table-de-chevet-table-de-nuit-382826-cm-66171523.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/517166/1.jpg?9332,jumia,Chambre Adulte,2026-06-11 18:51:30,True,Entrée (<500),jumia_3862
Top Matelas de mer gonflable en gros couleur fluorescente flotteurs de piscine gonflables pour adultes,149.0,249.0,40.0,https://www.jumia.ma/top-matelas-de-mer-gonflable-en-gros-couleur-fluorescente-flotteurs-de-piscine-gonflables-pour-adultes-67213566.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/531276/1.jpg?9649,jumia,Chambre Adulte,2026-06-11 18:52:07,True,Entrée (<500),jumia_3866
Panana moderne coiffeuse Table de maquillage,1899.0,,0.0,https://www.jumia.ma/generic-panana-moderne-coiffeuse-table-de-maquillage-41299101.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/199214/1.jpg?4916,jumia,Chambre Adulte,2026-06-11 18:51:30,False,Milieu (1500-4000),jumia_3877
Fores WARD Table de chevet Blanc,523.0,750.0,30.0,https://www.jumia.ma/fores-ward-table-de-chevet-blanc-64313906.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/60/931346/1.jpg?6294,jumia,Chambre Adulte,2026-06-11 18:50:50,True,Économique (500-1500),jumia_3900
Tables de Chevet 1 pcs,999.0,,0.0,https://www.jumia.ma/generic-tables-de-chevet-1-pcs-62172827.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/827126/1.jpg?4770,jumia,Chambre Adulte,2026-06-11 18:52:07,False,Économique (500-1500),jumia_3915
Kitea Commode MARTINA 2 - Chêne / Noir,2390.0,,0.0,https://www.jumia.ma/kitea-commode-martina-2-chene-noir-65807669.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/670856/1.jpg?5795,jumia,Chambre Adulte,2026-06-11 18:52:07,False,Milieu (1500-4000),jumia_3917
Ensembles de chambre à coucher Canapé paresseux gonflable épaissi avec repose-pieds Meubles de chambre à coucher,268.0,500.0,46.0,https://www.jumia.ma/generic-ensembles-de-chambre-a-coucher-canape-paresseux-gonflable-epaissi-avec-repose-pieds-meubles-de-chambre-a-coucher-66305515.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/550366/1.jpg?2347,jumia,Chambre Adulte,2026-06-11 18:52:00,True,Entrée (<500),jumia_3925
"table de shevet de nuit flottante moderne Nathan James Jackson avec tiroir, 1, chêne clair",650.0,,0.0,https://www.jumia.ma/generic-table-de-shevet-de-nuit-flottante-moderne-nathan-james-jackson-avec-tiroir-1-chene-clair-65429225.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/292456/1.jpg?5350,jumia,Chambre Adulte,2026-06-11 18:52:00,False,Économique (500-1500),jumia_3928
SALIDOR Matelas Orthodorsal (160x190 cm) - En ressort  et mousse haute qualité,2415.75,3221.0,25.0,https://www.jumia.ma/salidor-matelas-orthodorsal-160x190-cm-en-ressort-et-mousse-haute-qualite-67644501.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/544676/1.jpg?5004,jumia,Chambre Adulte,2026-06-11 18:51:13,True,Milieu (1500-4000),jumia_3940
Commode basse double Eliget noyer noir 180 cm,3199.0,,0.0,https://www.jumia.ma/generic-commode-basse-double-eliget-noyer-noir-180-cm-62378221.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/12/287326/1.jpg?7615,jumia,Chambre Adulte,2026-06-11 18:51:30,False,Milieu (1500-4000),jumia_3957
Table De Chevet Pour Chambre À Coucher - Woodlo,459.0,550.0,17.0,https://www.jumia.ma/generic-table-de-chevet-pour-chambre-a-coucher-woodlo-64558886.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/885546/1.jpg?2668,jumia,Chambre Adulte,2026-06-11 18:51:30,True,Entrée (<500),jumia_3961
Kitea Lit Clara 160 X 200 Avec Sommier - Taupe / Noyer,4590.0,6990.0,34.0,https://www.jumia.ma/kitea-lit-clara-160-x-200-avec-sommier-taupe-noyer-67819527.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/591876/1.jpg?5945,jumia,Chambre Adulte,2026-06-11 18:51:22,True,Premium (4000-10k),jumia_3973
Kitea Table de chevet JAWA - Oak / Noir Laqué,850.0,,0.0,https://www.jumia.ma/kitea-table-de-chevet-jawa-oak-noir-laque-62940474.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/47/404926/1.jpg?1887,jumia,Chambre Adulte,2026-06-11 18:50:50,False,Économique (500-1500),jumia_3979
Kitea Table De Chevet LUCAS - Gris / Blanc / chêne,790.0,,0.0,https://www.jumia.ma/kitea-table-de-chevet-lucas-gris-blanc-chene-65604379.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/340656/1.jpg?9744,jumia,Chambre Adulte,2026-06-11 18:51:52,False,Économique (500-1500),jumia_3989
Kitea TIROIR LIT ESPRESSO - BLANC,890.0,,0.0,https://www.jumia.ma/kitea-tiroir-lit-espresso-blanc-67177782.html,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/28/777176/1.jpg?9219,jumia,Chambre Adulte,2026-06-11 18:51:39,False,Économique (500-1500),jumia_4004
